
ATTEMPT, PopulationSize, RandomInitValues, Sensitivity, MutationCycle, RecombinationRate, RecombinationType, MutationRate, MutationType, SelectionSize, Version, Performance, Terrain, Robot No, NoSections, NoLegs, IsTailEnabled, BodyColour, MaintainSerpentine, MaintainGait, UniformBody, Section No, AngleConstraint, RotationMultiplier, IsRotating, UseSin, IsDriving, DriveVelocity, Size, Mass, Section No, AngleConstraint, RotationMultiplier, IsRotating, UseSin, IsDriving, DriveVelocity, Size, Mass, Section No, AngleConstraint, RotationMultiplier, IsRotating, UseSin, IsDriving, DriveVelocity, Size, Mass, Section No, AngleConstraint, RotationMultiplier, IsRotating, UseSin, IsDriving, DriveVelocity, Size, Mass, Section No, AngleConstraint, RotationMultiplier, IsRotating, UseSin, IsDriving, DriveVelocity, Size, Mass, Section No, AngleConstraint, RotationMultiplier, IsRotating, UseSin, IsDriving, DriveVelocity, Size, Mass, Section No, AngleConstraint, RotationMultiplier, IsRotating, UseSin, IsDriving, DriveVelocity, Size, Mass, Section No, AngleConstraint, RotationMultiplier, IsRotating, UseSin, IsDriving, DriveVelocity, Size, Mass, Section No, AngleConstraint, RotationMultiplier, IsRotating, UseSin, IsDriving, DriveVelocity, Size, Mass, Section No, AngleConstraint, RotationMultiplier, IsRotating, UseSin, IsDriving, DriveVelocity, Size, Mass, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Leg No, AttachedBody, Position, AngleConstraint, RotationMultiplier, Length, Mass, AngleOffset, GaitMultiplier, Tail No, AngleConstraint, RotationMultiplier, TailMassMultiplier, Length, 
1, 50, True, 20, 2, 0.77, Performance, 0.31, Both, 9, 0, 0, Uneven, 41, 6, 8, False, 53, False, False, True, 0, (116.8 - 26.5 - 52.7), (0.8 - 0.9 - 0.3), True, True, False, 1.036232, 1.147702, 0.8686906, 1, (75.5 - 139.5 - 166.8), (0.4 - 0.0 - 0.7), True, False, False, 1.401932, 1.147702, 0.8686906, 2, (135.8 - 173.2 - 126.1), (0.6 - 0.4 - 0.6), True, True, True, 1.151778, 1.147702, 0.8686906, 3, (103.0 - 59.9 - 82.9), (0.6 - 0.4 - 0.5), False, True, True, 0.7317666, 1.147702, 0.8686906, 4, (83.1 - 93.5 - 44.4), (0.2 - 0.4 - 0.8), False, False, False, 0.1239159, 1.147702, 0.8686906, 5, (19.7 - 139.7 - 116.1), (0.8 - 0.3 - 0.8), False, False, False, 0.9825209, 1.147702, 0.8686906, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 0, -, -, -, -, -, -, -, -, 1, -, -, -, -, -, -, -, -, 2, 1, Left, (66.7 - 136.9 - 100.0), (0.5 - 0.5 - 0.3), 1.099435, 1.399981, 24, 1.449732, 3, 1, Right, (66.7 - 136.9 - 100.0), (0.5 - 0.5 - 0.3), 1.099435, 1.399981, 24, 1.449732, 4, 2, Left, (17.1 - 165.0 - 139.1), (0.5 - 0.6 - 0.7), 1.099435, 1.399981, 22, 1.52001, 5, 2, Right, (75.2 - 166.4 - 25.3), (0.6 - 0.5 - 0.1), 1.099435, 1.399981, 42, 1.176865, 6, 3, Left, (58.0 - 152.6 - 123.5), (0.3 - 0.5 - 0.8), 1.099435, 1.399981, 20, 1.205775, 7, 3, Right, (95.9 - 155.1 - 24.5), (0.2 - 0.8 - 0.3), 1.099435, 1.399981, 40, 1.85535, 8, 4, Left, (46.7 - 115.4 - 162.2), (0.7 - 0.5 - 0.2), 1.099435, 1.399981, 14, 1.159874, 9, 4, Right, (107.3 - 66.5 - 125.4), (1.0 - 0.0 - 0.0), 1.099435, 1.399981, 7, 1.780519, 10, -, -, -, -, -, -, -, -, 11, -, -, -, -, -, -, -, -, 12, -, -, -, -, -, -, -, -, 13, -, -, -, -, -, -, -, -, 14, -, -, -, -, -, -, -, -, 15, -, -, -, -, -, -, -, -, 16, -, -, -, -, -, -, -, -, 17, -, -, -, -, -, -, -, -, 18, -, -, -, -, -, -, -, -, 19, -, -, -, -, -, -, -, -, 0, -, -, -, -, 
1, 50, True, 20, 2, 0.77, Performance, 0.31, Both, 9, 0, 0, Uneven, 42, 1, 0, True, 51, False, False, True, 0, (143.9 - 101.9 - 102.2), (0.7 - 0.2 - 0.1), False, False, True, 1.205867, 0.7492691, 1.308818, 1, -, -, -, -, -, -, -, -, 2, -, -, -, -, -, -, -, -, 3, -, -, -, -, -, -, -, -, 4, -, -, -, -, -, -, -, -, 5, -, -, -, -, -, -, -, -, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 0, -, -, -, -, -, -, -, -, 1, -, -, -, -, -, -, -, -, 2, -, -, -, -, -, -, -, -, 3, -, -, -, -, -, -, -, -, 4, -, -, -, -, -, -, -, -, 5, -, -, -, -, -, -, -, -, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 10, -, -, -, -, -, -, -, -, 11, -, -, -, -, -, -, -, -, 12, -, -, -, -, -, -, -, -, 13, -, -, -, -, -, -, -, -, 14, -, -, -, -, -, -, -, -, 15, -, -, -, -, -, -, -, -, 16, -, -, -, -, -, -, -, -, 17, -, -, -, -, -, -, -, -, 18, -, -, -, -, -, -, -, -, 19, -, -, -, -, -, -, -, -, 0, (59.8 - 75.8 - 13.7), (0.8 - 0.5 - 0.4), 0.3020391, 2.064463, 
1, 50, True, 20, 2, 0.77, Performance, 0.31, Both, 9, 0, 0, Uneven, 43, 1, 0, True, 66, True, False, True, 0, (133.8 - 68.3 - 36.0), (0.5 - 0.6 - 0.4), True, True, True, 0.1906287, 1.028254, 1.262128, 1, -, -, -, -, -, -, -, -, 2, -, -, -, -, -, -, -, -, 3, -, -, -, -, -, -, -, -, 4, -, -, -, -, -, -, -, -, 5, -, -, -, -, -, -, -, -, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 0, -, -, -, -, -, -, -, -, 1, -, -, -, -, -, -, -, -, 2, -, -, -, -, -, -, -, -, 3, -, -, -, -, -, -, -, -, 4, -, -, -, -, -, -, -, -, 5, -, -, -, -, -, -, -, -, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 10, -, -, -, -, -, -, -, -, 11, -, -, -, -, -, -, -, -, 12, -, -, -, -, -, -, -, -, 13, -, -, -, -, -, -, -, -, 14, -, -, -, -, -, -, -, -, 15, -, -, -, -, -, -, -, -, 16, -, -, -, -, -, -, -, -, 17, -, -, -, -, -, -, -, -, 18, -, -, -, -, -, -, -, -, 19, -, -, -, -, -, -, -, -, 0, (83.3 - 114.8 - 161.5), (0.7 - 0.8 - 0.6), 0.7188636, 1.144877, 
1, 50, True, 20, 2, 0.77, Performance, 0.31, Both, 9, 0, 0, Uneven, 44, 2, 2, False, 50, True, False, True, 0, (62.0 - 129.0 - 9.4), (0.2 - 0.2 - 1.0), False, True, True, 0.5470724, 1.131005, 1.000409, 1, (171.1 - 51.6 - 106.7), (0.2 - 0.6 - 0.8), True, True, False, 1.065182, 1.131005, 1.000409, 2, -, -, -, -, -, -, -, -, 3, -, -, -, -, -, -, -, -, 4, -, -, -, -, -, -, -, -, 5, -, -, -, -, -, -, -, -, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 0, -, -, -, -, -, -, -, -, 1, -, -, -, -, -, -, -, -, 2, 1, Left, (117.8 - 156.2 - 42.8), (0.4 - 0.8 - 1.0), 1.926829, 1.205738, 41, 1.845702, 3, 1, Right, (3.4 - 115.1 - 124.3), (0.6 - 0.3 - 0.2), 1.926829, 1.205738, 38, 1.694497, 4, -, -, -, -, -, -, -, -, 5, -, -, -, -, -, -, -, -, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 10, -, -, -, -, -, -, -, -, 11, -, -, -, -, -, -, -, -, 12, -, -, -, -, -, -, -, -, 13, -, -, -, -, -, -, -, -, 14, -, -, -, -, -, -, -, -, 15, -, -, -, -, -, -, -, -, 16, -, -, -, -, -, -, -, -, 17, -, -, -, -, -, -, -, -, 18, -, -, -, -, -, -, -, -, 19, -, -, -, -, -, -, -, -, 0, -, -, -, -, 
1, 50, True, 20, 2, 0.77, Performance, 0.31, Both, 9, 0, 0, Uneven, 45, 7, 4, True, 40, True, True, True, 0, (46.5 - 100.4 - 157.0), (0.8 - 1.0 - 0.1), True, True, True, 1.346169, 0.7718848, 1.395405, 1, (11.9 - 54.6 - 41.3), (1.0 - 0.8 - 0.2), False, False, False, 0.47029, 0.7718848, 1.395405, 2, (75.3 - 160.5 - 63.3), (0.3 - 0.5 - 0.0), False, False, False, 0.6365575, 0.7718848, 1.395405, 3, (57.0 - 117.6 - 161.7), (0.1 - 0.3 - 0.1), False, False, False, 1.293156, 0.7718848, 1.395405, 4, (72.4 - 23.6 - 94.3), (0.3 - 0.9 - 0.1), True, False, True, 1.283222, 0.7718848, 1.395405, 5, (84.1 - 31.7 - 132.1), (0.5 - 0.7 - 0.6), False, False, False, 0.4224421, 0.7718848, 1.395405, 6, (121.9 - 70.3 - 103.2), (0.9 - 0.5 - 0.3), True, True, True, 0.337629, 0.7718848, 1.395405, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 0, -, -, -, -, -, -, -, -, 1, -, -, -, -, -, -, -, -, 2, 1, Left, (25.7 - 105.5 - 65.9), (0.1 - 0.7 - 0.9), 1.936461, 1.443871, 2, 1.607902, 3, 1, Right, (92.6 - 145.9 - 55.3), (0.5 - 0.9 - 0.1), 1.936461, 1.443871, 13, 1.470757, 4, -, -, -, -, -, -, -, -, 5, -, -, -, -, -, -, -, -, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 10, 5, Left, (93.9 - 9.7 - 75.0), (0.8 - 0.5 - 0.7), 1.936461, 1.443871, 46, 1.085637, 11, 5, Right, (65.5 - 33.8 - 135.4), (0.9 - 0.3 - 0.6), 1.936461, 1.443871, 17, 1.962351, 12, -, -, -, -, -, -, -, -, 13, -, -, -, -, -, -, -, -, 14, -, -, -, -, -, -, -, -, 15, -, -, -, -, -, -, -, -, 16, -, -, -, -, -, -, -, -, 17, -, -, -, -, -, -, -, -, 18, -, -, -, -, -, -, -, -, 19, -, -, -, -, -, -, -, -, 0, (135.0 - 99.4 - 146.1), (0.1 - 0.7 - 0.9), 1.472341, 3.026314, 
1, 50, True, 20, 2, 0.77, Performance, 0.31, Both, 9, 0, 0, Uneven, 46, 5, 8, False, 54, True, False, True, 0, (131.3 - 103.4 - 40.0), (0.1 - 0.1 - 0.5), True, True, True, 0.6747035, 1.207572, 0.6642261, 1, (111.6 - 113.7 - 86.6), (0.7 - 0.3 - 0.2), True, False, True, 0.8664954, 1.207572, 0.6642261, 2, (38.3 - 157.0 - 92.3), (0.7 - 0.4 - 0.9), False, True, False, 0.6549208, 1.207572, 0.6642261, 3, (138.3 - 89.5 - 53.7), (1.0 - 0.3 - 0.4), False, False, True, 0.6771686, 1.207572, 0.6642261, 4, (9.0 - 121.2 - 135.8), (0.9 - 0.3 - 0.2), False, False, False, 0.9022385, 1.207572, 0.6642261, 5, -, -, -, -, -, -, -, -, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 0, -, -, -, -, -, -, -, -, 1, -, -, -, -, -, -, -, -, 2, 1, Left, (39.9 - 48.4 - 37.8), (0.6 - 0.1 - 0.3), 1.293383, 1.10713, 11, 1.674079, 3, 1, Right, (30.3 - 84.6 - 42.7), (0.8 - 0.9 - 0.8), 1.293383, 1.10713, 4, 1.817045, 4, 2, Left, (179.4 - 121.5 - 21.9), (0.7 - 0.1 - 0.5), 1.293383, 1.10713, 25, 1.647856, 5, 2, Right, (50.9 - 117.4 - 133.3), (0.2 - 0.7 - 0.3), 1.293383, 1.10713, 25, 1.518433, 6, 3, Left, (160.4 - 27.9 - 16.0), (0.9 - 0.1 - 0.4), 1.293383, 1.10713, 23, 1.452632, 7, 3, Right, (34.3 - 157.1 - 128.3), (0.3 - 0.9 - 0.6), 1.293383, 1.10713, 3, 1.78649, 8, 4, Left, (82.5 - 92.8 - 63.3), (0.6 - 0.5 - 0.5), 1.293383, 1.10713, 15, 1.649423, 9, 4, Right, (82.5 - 92.8 - 63.3), (0.6 - 0.5 - 0.5), 1.293383, 1.10713, 15, 1.649423, 10, -, -, -, -, -, -, -, -, 11, -, -, -, -, -, -, -, -, 12, -, -, -, -, -, -, -, -, 13, -, -, -, -, -, -, -, -, 14, -, -, -, -, -, -, -, -, 15, -, -, -, -, -, -, -, -, 16, -, -, -, -, -, -, -, -, 17, -, -, -, -, -, -, -, -, 18, -, -, -, -, -, -, -, -, 19, -, -, -, -, -, -, -, -, 0, -, -, -, -, 
1, 50, True, 20, 2, 0.77, Performance, 0.31, Both, 9, 0, 0, Uneven, 47, 2, 0, False, 39, False, True, True, 0, (114.1 - 139.0 - 9.5), (0.1 - 0.3 - 0.6), True, False, False, 1.39839, 1.07505, 1.368749, 1, (20.9 - 177.4 - 22.9), (0.1 - 0.2 - 0.1), True, False, True, 1.417638, 1.07505, 1.368749, 2, -, -, -, -, -, -, -, -, 3, -, -, -, -, -, -, -, -, 4, -, -, -, -, -, -, -, -, 5, -, -, -, -, -, -, -, -, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 0, -, -, -, -, -, -, -, -, 1, -, -, -, -, -, -, -, -, 2, -, -, -, -, -, -, -, -, 3, -, -, -, -, -, -, -, -, 4, -, -, -, -, -, -, -, -, 5, -, -, -, -, -, -, -, -, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 10, -, -, -, -, -, -, -, -, 11, -, -, -, -, -, -, -, -, 12, -, -, -, -, -, -, -, -, 13, -, -, -, -, -, -, -, -, 14, -, -, -, -, -, -, -, -, 15, -, -, -, -, -, -, -, -, 16, -, -, -, -, -, -, -, -, 17, -, -, -, -, -, -, -, -, 18, -, -, -, -, -, -, -, -, 19, -, -, -, -, -, -, -, -, 0, -, -, -, -, 
1, 50, True, 20, 2, 0.77, Performance, 0.31, Both, 9, 0, 0, Uneven, 48, 3, 4, False, 52, False, True, True, 0, (135.8 - 172.8 - 36.9), (0.9 - 0.3 - 0.9), False, True, False, 1.183268, 1.061608, 1.341937, 1, (21.3 - 8.2 - 45.2), (0.9 - 0.3 - 0.4), False, True, True, 1.357894, 1.061608, 1.341937, 2, (146.8 - 133.4 - 8.8), (0.8 - 0.6 - 0.3), True, True, False, 1.220193, 1.061608, 1.341937, 3, -, -, -, -, -, -, -, -, 4, -, -, -, -, -, -, -, -, 5, -, -, -, -, -, -, -, -, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 0, -, -, -, -, -, -, -, -, 1, -, -, -, -, -, -, -, -, 2, 1, Left, (101.1 - 120.9 - 37.4), (0.4 - 0.1 - 0.0), 1.410001, 1.250051, 9, 1.08861, 3, 1, Right, (101.1 - 31.2 - 134.8), (1.0 - 0.6 - 0.1), 1.410001, 1.250051, 3, 1.964163, 4, 2, Left, (86.1 - 135.1 - 3.5), (0.5 - 0.8 - 0.4), 1.410001, 1.250051, 44, 1.635729, 5, 2, Right, (163.5 - 175.5 - 52.4), (0.3 - 0.4 - 0.3), 1.410001, 1.250051, 13, 1.631133, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 10, -, -, -, -, -, -, -, -, 11, -, -, -, -, -, -, -, -, 12, -, -, -, -, -, -, -, -, 13, -, -, -, -, -, -, -, -, 14, -, -, -, -, -, -, -, -, 15, -, -, -, -, -, -, -, -, 16, -, -, -, -, -, -, -, -, 17, -, -, -, -, -, -, -, -, 18, -, -, -, -, -, -, -, -, 19, -, -, -, -, -, -, -, -, 0, -, -, -, -, 
1, 50, True, 20, 2, 0.77, Performance, 0.31, Both, 9, 0, 0, Uneven, 49, 1, 0, True, 42, True, True, True, 0, (152.2 - 73.3 - 158.4), (0.3 - 0.1 - 0.5), True, True, False, 0.9451874, 1.024306, 1.309807, 1, -, -, -, -, -, -, -, -, 2, -, -, -, -, -, -, -, -, 3, -, -, -, -, -, -, -, -, 4, -, -, -, -, -, -, -, -, 5, -, -, -, -, -, -, -, -, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 0, -, -, -, -, -, -, -, -, 1, -, -, -, -, -, -, -, -, 2, -, -, -, -, -, -, -, -, 3, -, -, -, -, -, -, -, -, 4, -, -, -, -, -, -, -, -, 5, -, -, -, -, -, -, -, -, 6, -, -, -, -, -, -, -, -, 7, -, -, -, -, -, -, -, -, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 10, -, -, -, -, -, -, -, -, 11, -, -, -, -, -, -, -, -, 12, -, -, -, -, -, -, -, -, 13, -, -, -, -, -, -, -, -, 14, -, -, -, -, -, -, -, -, 15, -, -, -, -, -, -, -, -, 16, -, -, -, -, -, -, -, -, 17, -, -, -, -, -, -, -, -, 18, -, -, -, -, -, -, -, -, 19, -, -, -, -, -, -, -, -, 0, (164.4 - 166.8 - 32.1), (0.4 - 0.6 - 0.0), 0.9791235, 2.750293, 
1, 50, True, 20, 2, 0.77, Performance, 0.31, Both, 9, 0, 0, Uneven, 50, 8, 8, False, 57, True, True, True, 0, (25.9 - 106.8 - 174.1), (1.0 - 0.7 - 0.3), False, True, True, 1.237619, 0.8530172, 1.004734, 1, (100.5 - 173.3 - 142.6), (0.1 - 0.3 - 0.9), False, False, True, 0.9803634, 0.8530172, 1.004734, 2, (99.0 - 129.0 - 133.0), (0.5 - 0.2 - 0.0), True, True, True, 0.2780732, 0.8530172, 1.004734, 3, (176.2 - 90.2 - 159.9), (0.3 - 0.6 - 0.6), True, False, False, 1.435969, 0.8530172, 1.004734, 4, (77.3 - 129.1 - 161.0), (0.7 - 0.8 - 0.2), False, True, True, 0.1779353, 0.8530172, 1.004734, 5, (121.2 - 33.3 - 20.5), (0.2 - 0.2 - 1.0), False, True, False, 1.304793, 0.8530172, 1.004734, 6, (45.6 - 4.7 - 177.5), (0.9 - 0.3 - 0.1), False, True, False, 0.4870781, 0.8530172, 1.004734, 7, (86.9 - 19.0 - 87.0), (0.9 - 0.4 - 0.1), True, True, False, 0.1090645, 0.8530172, 1.004734, 8, -, -, -, -, -, -, -, -, 9, -, -, -, -, -, -, -, -, 0, -, -, -, -, -, -, -, -, 1, -, -, -, -, -, -, -, -, 2, -, -, -, -, -, -, -, -, 3, -, -, -, -, -, -, -, -, 4, 2, Left, (35.2 - 110.2 - 78.5), (0.6 - 1.0 - 0.1), 1.776457, 0.5424761, 44, 1.473828, 5, 2, Right, (18.3 - 25.7 - 97.0), (0.6 - 0.8 - 0.7), 1.776457, 0.5424761, 36, 1.8919, 6, 3, Left, (95.4 - 89.6 - 1.2), (0.5 - 0.1 - 0.1), 1.776457, 0.5424761, 43, 1.510908, 7, 3, Right, (109.3 - 135.8 - 64.2), (0.3 - 0.8 - 0.9), 1.776457, 0.5424761, 35, 1.328321, 8, 4, Left, (81.1 - 81.9 - 76.9), (0.5 - 0.6 - 0.6), 1.776457, 0.5424761, 30, 1.623165, 9, 4, Right, (81.1 - 81.9 - 76.9), (0.5 - 0.6 - 0.6), 1.776457, 0.5424761, 30, 1.623165, 10, 5, Left, (95.6 - 115.6 - 103.8), (0.0 - 0.6 - 0.9), 1.776457, 0.5424761, 2, 1.93421, 11, 5, Right, (132.6 - 14.3 - 116.6), (0.8 - 0.2 - 0.7), 1.776457, 0.5424761, 21, 1.599825, 12, -, -, -, -, -, -, -, -, 13, -, -, -, -, -, -, -, -, 14, -, -, -, -, -, -, -, -, 15, -, -, -, -, -, -, -, -, 16, -, -, -, -, -, -, -, -, 17, -, -, -, -, -, -, -, -, 18, -, -, -, -, -, -, -, -, 19, -, -, -, -, -, -, -, -, 0, -, -, -, -, 
