ATTEMPT, Time, Performance
4,239.7764,23.80046
4,249.7783,23.72119
4,259.7812,22.24051
4,269.7907,22.51282
4,279.7939,22.54659
4,289.7932,23.3692
4,299.7953,21.73135
4,309.8008,22.92043
4,319.801,22.40208
4,329.815,22.12826
4,339.8129,22.20994
4,349.8154,20.58909
4,359.8184,21.8941
4,369.8196,21.86045
4,379.8222,20.59482
4,389.8293,20.36529
4,399.8298,20.1675
4,409.8331,21.8334
4,419.8376,21.21279
4,429.8398,21.18653
4,439.8413,19.99316
4,449.8506,21.2351
4,459.8544,21.13984
4,469.8576,21.70534
4,479.8598,21.59337
4,489.8676,21.35969
4,499.8725,23.84512
4,509.8739,21.73716
4,519.8766,23.41482
4,529.8771,22.86747
4,539.8777,21.2156
4,549.8817,20.64816
4,559.8889,20.77814
4,569.8929,21.28161
4,579.8964,19.63439
4,589.9117,21.2832
4,599.9145,21.23053
ATTEMPT, Time, Performance
5,19.73121,23.61458
5,29.72545,21.91148
5,39.72614,23.87173
5,49.743,22.79165
5,59.74992,23.81044
5,69.75572,23.17198
5,79.75756,24.26513
5,89.75998,24.52764
5,99.76861,22.98117
5,109.7744,24.40875
5,119.7745,22.12807
5,129.7808,22.49758
5,139.7812,22.76009
5,149.7833,23.38235
5,159.7971,23.19823
5,169.7945,23.075
5,179.7983,24.07351
5,189.8002,23.27262
5,199.8018,23.41891
5,209.8043,21.90861
5,219.8127,23.58691
5,229.8184,21.81157
5,239.8186,26.33092
5,249.8251,27.95187
5,259.8242,25.51951
5,269.8265,28.10886
5,279.832,26.98025
5,289.8342,23.33801
5,299.8347,25.84634
5,309.8364,25.83893
5,319.8384,26.36671
5,329.8393,26.87097
5,339.8409,26.66582
5,349.8438,35.6621
5,359.8467,36.27731
5,369.8542,35.60339
5,379.8534,36.72838
5,389.8535,37.03585
5,399.8553,40.14998
5,409.8565,42.6455
5,419.858,199.9564
5,429.8613,199.8712
5,439.8635,200.3011
5,449.864,187.774
5,459.8699,187.7671
5,469.8725,186.1977
5,479.8734,188.0574
5,489.876,188.9485
5,499.8788,164.8873
5,509.8796,164.3521
5,519.8818,163.1576
5,529.8822,162.7578
5,539.8829,162.7082
5,549.8855,162.5067
5,559.8867,163.3094
5,569.8914,163.5388
5,579.8946,164.132
5,589.897,164.2568
ATTEMPT, Time, Performance
6,19.72164,23.67357
6,50.03191,22.28882
6,60.03436,23.15113
6,70.04245,22.40116
6,80.04274,27.80074
6,90.04329,27.13424
6,100.0458,27.11293
6,110.047,28.25045
6,120.0474,28.04055
6,130.0482,28.30219
6,140.0494,27.52702
6,150.0504,28.26456
6,160.0534,25.90714
6,170.054,26.19034
6,180.0592,26.31974
6,190.0618,28.45727
6,200.0621,28.78332
6,210.0632,28.36622
6,220.0637,29.33991
6,230.0644,29.2009
6,240.0647,28.62619
6,250.0661,28.43481
6,260.0667,30.06835
6,270.0685,31.02888
6,280.0711,33.13691
6,290.0736,32.78137
6,300.0743,171.4923
6,310.0755,172.1625
6,320.0796,172.667
6,330.0824,175.3393
6,340.0847,177.1076
6,350.0879,177.0711
6,360.0914,36.35077
6,370.0941,34.5806
6,380.0984,44.85435
6,390.1008,45.23953
6,400.104,44.95044
6,410.1055,44.5997
6,420.108,45.11597
6,430.1084,45.54409
6,440.1097,45.62298
6,450.1112,46.54225
6,460.1116,46.34577
6,470.1136,46.81896
6,480.1137,47.64592
6,490.1144,46.8801
6,500.1174,47.80921
6,510.1174,48.10919
6,520.1184,48.72515
6,530.1193,48.60544
6,540.1205,48.51594
6,550.1223,48.45047
6,560.1247,48.1944
6,570.1271,48.23909
6,580.1284,48.13624
6,590.1308,48.07802
ATTEMPT, Time, Performance
7,19.6995,22.75182
7,29.69982,22.36419
7,39.70308,24.58948
7,49.71335,24.84573
7,59.7123,29.80274
7,69.71429,28.99008
7,79.71494,33.92215
7,89.71648,35.51405
7,99.71917,37.72284
7,109.72,38.60548
7,119.7258,38.76113
7,129.7262,39.24211
7,139.7277,39.35466
7,149.7308,39.62509
7,159.7318,40.16521
7,169.7368,41.09919
7,179.7421,40.82471
7,189.7467,40.83167
7,199.7542,40.74445
7,209.7593,42.27596
7,219.7689,42.37056
7,229.7681,41.73722
7,239.7749,40.85046
7,249.7765,41.66386
7,259.7855,41.0419
7,269.7874,41.05567
7,279.7899,41.85871
7,289.7902,43.79237
7,299.7904,42.23165
7,309.7908,104.2785
7,319.7921,105.7012
7,329.7917,102.9226
7,339.7987,104.3025
7,349.8016,109.461
7,359.8031,113.692
7,369.8085,113.7744
7,379.8147,112.3382
7,389.8219,105.1284
7,399.8255,105.0062
7,409.8295,107.5649
7,419.8283,107.7911
7,429.8345,110.8898
7,439.8374,111.3026
7,449.8423,113.2688
7,459.8457,114.5807
7,469.8513,112.5356
7,479.8547,112.2699
7,489.8558,114.5011
7,499.8578,113.5398
7,509.8583,115.8526
7,519.8593,120.5577
7,529.8597,120.4661
7,539.8694,119.1441
7,549.8692,119.3949
7,559.8716,119.9871
7,569.8718,120.1967
7,579.8786,120.0644
7,589.8829,121.9621
7,599.8896,123.5527
ATTEMPT, Time, Performance
1,19.70895,23.08981
1,29.7109,21.03932
1,39.72666,22.35921
1,49.75914,22.12082
1,59.74152,21.80183
1,69.74186,21.55094
1,79.74309,21.68685
1,89.74332,22.0556
1,99.75476,23.05955
1,109.7556,24.02474
1,119.757,22.29576
1,129.7582,22.7193
1,139.7586,22.36319
1,149.7624,23.20014
1,159.7648,22.7415
