ATTEMPT, Time, Performance
3,891.0338,98.20482
ATTEMPT, Time, Performance
3,19.70158,79.73101
3,29.69974,75.59396
3,39.7054,74.55663
3,49.7143,73.83085
3,59.71614,69.38895
3,69.71551,82.26527
3,79.71916,79.83631
3,89.72234,78.14478
3,99.72267,78.53817
3,109.7244,74.37662
3,119.7306,85.74246
3,129.7338,86.00284
3,139.7357,85.07909
3,149.7391,85.07909
3,159.7395,83.88747
3,169.7414,85.99068
3,179.7436,90.18134
3,189.7519,87.5541
3,199.757,85.65109
3,209.758,85.65109
3,219.7593,85.84312
3,229.7605,89.2062
3,239.7636,88.49238
3,249.7649,85.55624
3,259.7729,84.95692
3,269.7766,83.03996
3,279.775,93.71579
3,289.778,94.57462
3,299.7798,93.64114
3,309.7809,92.82504
3,319.7845,90.56084
3,329.7849,93.69189
3,339.7924,96.12836
3,349.7961,96.40739
3,359.7979,96.283
3,369.8011,95.59175
3,379.8041,96.12698
3,389.814,96.13396
3,399.8145,95.02491
3,409.8166,93.4263
3,419.8186,94.28213
3,429.821,95.03294
3,439.8234,98.18955
3,449.8336,98.90495
3,459.8447,98.70322
3,469.8406,97.99399
3,479.868,98.5397
3,489.8611,93.33745
3,499.8818,96.44546
3,509.8845,96.64243
3,519.8994,96.29356
3,529.9028,95.78217
3,539.9128,96.09599
3,549.9171,99.46115
3,559.9251,98.94771
3,569.9377,99.2072
3,579.9407,99.25463
3,589.9552,99.13328
3,599.9567,102.5551
3,609.9567,103.5082
3,619.9603,102.5189
3,629.9757,100.1183
3,639.9653,98.20179
3,649.9733,104.0711
3,659.9738,104.9431
3,669.9781,110.4308
3,679.9798,108.3227
3,689.9822,108.3227
3,699.9833,104.1325
3,709.9921,102.8109
3,719.9929,104.9457
3,729.9945,101.9239
3,739.9951,103.8666
3,749.9982,102.3496
3,759.9998,106.4534
3,770.0001,107.4404
3,780.0027,108.0721
3,790.0053,105.975
3,800.0124,105.6748
3,810.0129,99.75603
3,820.0164,101.0639
3,830.0176,99.98479
3,840.0192,101.2784
3,850.0209,101.5949
3,860.0236,102.7718
